dup_id,source,connector_code,station_id,station_ref,station_name,timeseries_id,timeseries_ref,timeseries_label,pollutant,last_value,last_value_at,distance_m,lat_lon,aurn_uk_air_id,aurn_networks
DUP000327,json,uk_air_sos,2077,2224,Scunthorpe Town,,,Scunthorpe Town-Benzoin cphenanthrene in PM10 in aerosol,pm10,,,0.000,53.586340 -0.636811,,
DUP000327,json,uk_air_sos,2078,2232,Scunthorpe Town,,,Scunthorpe Town-Benzoin epyrene in PM10 in aerosol,pm10,,,0.000,53.586340 -0.636811,,
DUP000327,json,uk_air_sos,2079,2238,Scunthorpe Town,,,Scunthorpe Town-Benzoin ghiperylene in PM10 in aerosol,pm10,,,0.000,53.586340 -0.636811,,
DUP000327,json,uk_air_sos,2080,2231,Scunthorpe Town,,,Scunthorpe Town-Benzoin jfluoranthene in PM10 in aerosol,pm10,,,0.000,53.586340 -0.636811,,
DUP000327,json,uk_air_sos,2081,2230,Scunthorpe Town,,,Scunthorpe Town-Benzoin kfluoranthene in PM10 in aerosol,pm10,,,0.000,53.586340 -0.636811,,
DUP000327,json,uk_air_sos,2082,2227,Scunthorpe Town,,,Scunthorpe Town-Chrysene in PM10 in aerosol,pm10,,,0.000,53.586340 -0.636811,,
DUP000327,json,uk_air_sos,2083,2242,Scunthorpe Town,,,Scunthorpe Town-Coronene in PM10 in aerosol,pm10,,,0.000,53.586340 -0.636811,,
DUP000327,json,uk_air_sos,2085,2236,Scunthorpe Town,,,Scunthorpe Town-Dibenzoin acanthracene in PM10 in aerosol,pm10,,,0.000,53.586340 -0.636811,,
DUP000327,json,uk_air_sos,2086,2241,Scunthorpe Town,,,Scunthorpe Town-Dibenzoin aepyrene in PM10 in aerosol,pm10,,,0.000,53.586340 -0.636811,,
DUP000327,json,uk_air_sos,2087,2237,Scunthorpe Town,,,Scunthorpe Town-Dibenzoin ahanthracene in PM10 in aerosol,pm10,,,0.000,53.586340 -0.636811,,
DUP000327,json,uk_air_sos,2088,2244,Scunthorpe Town,,,Scunthorpe Town-Dibenzoin ahpyrene in PM10 in aerosol,pm10,,,0.000,53.586340 -0.636811,,
DUP000327,json,uk_air_sos,2089,2243,Scunthorpe Town,,,Scunthorpe Town-Dibenzoin aipyrene in PM10 in aerosol,pm10,,,0.000,53.586340 -0.636811,,
DUP000327,json,uk_air_sos,2090,2240,Scunthorpe Town,,,Scunthorpe Town-Dibenzoin alpyrene in PM10 in aerosol,pm10,,,0.000,53.586340 -0.636811,,
DUP000327,json,uk_air_sos,2091,2235,Scunthorpe Town,,,Scunthorpe Town-indeno_123cd_pyrene in PM10 in aerosol,pm10,,,0.000,53.586340 -0.636811,,
DUP000327,json,uk_air_sos,2098,2234,Scunthorpe Town,,,Scunthorpe Town-Perylene in PM10 in aerosol,pm10,,,0.000,53.586340 -0.636811,,
DUP000327,json,uk_air_sos,2100,785355,Scunthorpe Town,,,Scunthorpe Town-Volatile PM10,pm10,,,0.000,53.586340 -0.636811,,
DUP000327,json,uk_air_sos,2096,1109,Scunthorpe Town,50,439,Scunthorpe Town-Particulate matter less than 10 micro m (aerosol),pm10,,,0.000,53.586340 -0.636811,,
DUP000327,json,uk_air_sos,7398,7144,Scunthorpe Town,83,2296,Scunthorpe Town-Particulate matter less than 10 micro m (aerosol),pm10,-99,2026-02-19 19:00:00+00,0.000,53.586340 -0.636811,,
DUP000327,json,uk_air_sos,2070,2228,Scunthorpe Town-5,,,Scunthorpe Town-5-Methyl Chrysene in PM10 in aerosol,pm10,,,0.000,53.586340 -0.636811,,
DUP000327,json,uk_air_sos,2076,2223,Scunthorpe Town-Benzoin bnaphthoin 2,,,"Scunthorpe Town-Benzoin bnaphthoin 2,1-dthiophene in PM10 in aerosol",pm10,,,0.000,53.586340 -0.636811,,
DUP000327,json,uk_air_sos,2084,2226,Scunthorpe Town-Cyclopentain c,,,"Scunthorpe Town-Cyclopentain c,dpyrene in PM10 in aerosol",pm10,,,0.000,53.586340 -0.636811,,
DUP000327,json,uk_air_sos,2095,785354,Scunthorpe Town-Non,,,Scunthorpe Town-Non-volatile PM10,pm10,,,0.000,53.586340 -0.636811,,
DUP000328,aurn,aurn_register,,UKA00406,Wirral Tranmere,,,,pm10,,,0,53.372870 -3.022722,UKA00406,Automatic Urban and Rural Monitoring Network (AURN)
DUP000328,json,uk_air_sos,7434,7576,Wirral Tranmere,125,4788,Wirral Tranmere-Particulate matter less than 10 micro m (aerosol),pm10,18.9,2026-02-19 19:00:00+00,0.000,53.372870 -3.022722,,
DUP000329,aurn,aurn_register,,UKA00408,Preston,,,,pm10,,,0,53.765590 -2.680353,UKA00408,Automatic Urban and Rural Monitoring Network (AURN); PAH Digitel (solid phase)
DUP000329,json,uk_air_sos,7428,7553,Preston,119,4786,Preston-Particulate matter less than 10 micro m (aerosol),pm10,25.8,2026-02-19 19:00:00+00,0.000,53.765590 -2.680353,,
DUP000330,aurn,aurn_register,,UKA00409,Southend-on-Sea,,,,pm10,,,0,51.544166 0.678331,UKA00409,Automatic Urban and Rural Monitoring Network (AURN)
DUP000330,json,uk_air_sos,7430,7563,Southend-on-Sea,121,4789,Southend-on-Sea-Particulate matter less than 10 micro m (aerosol),pm10,11.1,2026-02-19 19:00:00+00,0.000,51.544166 0.678331,,
DUP000331,aurn,aurn_register,,UKA00420,Grangemouth,,,,pm10,,,0,56.010319 -3.704399,UKA00420,Automatic Urban and Rural Monitoring Network (AURN); Non-Automatic Hydrocarbon Network
DUP000331,json,uk_air_sos,918,785333,Grangemouth,,,Grangemouth-Volatile PM10,pm10,,,0.000,56.010319 -3.704399,,
DUP000331,json,uk_air_sos,915,907,Grangemouth,179,222,Grangemouth-Particulate matter less than 10 micro m (aerosol),pm10,,,0.000,56.010319 -3.704399,,
DUP000331,json,uk_air_sos,7399,7145,Grangemouth,84,2082,Grangemouth-Particulate matter less than 10 micro m (aerosol),pm10,18.358,2026-02-19 19:00:00+00,0.000,56.010319 -3.704399,,
DUP000331,json,uk_air_sos,913,785332,Grangemouth-Non,,,Grangemouth-Non-volatile PM10,pm10,,,0.000,56.010319 -3.704399,,
DUP000332,aurn,aurn_register,,UKA00421,Portsmouth,,,,pm10,,,0,50.828810 -1.068583,UKA00421,Automatic Urban and Rural Monitoring Network (AURN); PAH Digitel (solid phase)
DUP000332,json,uk_air_sos,7427,7551,Portsmouth,118,2267,Portsmouth-Particulate matter less than 10 micro m (aerosol),pm10,10.1,2026-02-19 19:00:00+00,0.000,50.828810 -1.068583,,
DUP000332,json,uk_air_sos,1903,1088,Portsmouth,37,410,Portsmouth-Particulate matter less than 10 micro m (aerosol),pm10,,,0.000,50.828810 -1.068583,,
DUP000333,aurn,aurn_register,,UKA00433,Weybourne,,,,pm10,,,0,52.950490 1.122017,UKA00433,Automatic Urban and Rural Monitoring Network (AURN); Ozone / UV; TOMPs
DUP000333,json,uk_air_sos,7348,10534,Weybourne,7,5022,Weybourne-Particulate matter less than 10 micro m (aerosol),pm10,57.5,2026-02-19 18:00:00+00,0.000,52.950490 1.122017,,
DUP000334,aurn,aurn_register,,UKA00434,Inverness,,,,pm10,,,0,57.481308 -4.241451,UKA00434,Automatic Urban and Rural Monitoring Network (AURN)
DUP000334,json,uk_air_sos,1186,950,Inverness,,,Inverness-PM10 in aerosol,pm10,,,0.000,57.481308 -4.241451,,
DUP000334,json,uk_air_sos,7389,7091,Inverness,73,4714,Inverness-Particulate matter less than 10 micro m (aerosol),pm10,33.4,2026-02-19 19:00:00+00,0.000,57.481308 -4.241451,,
DUP000335,aurn,aurn_register,,UKA00440,Wrexham,,,,pm10,,,0,53.042282 -3.002829,UKA00440,Automatic Urban and Rural Monitoring Network (AURN)
DUP000335,json,uk_air_sos,2409,1181,Wrexham,,,Wrexham-PM10 in aerosol,pm10,,,7.691,53.042220 -3.002778,,
DUP000335,json,uk_air_sos,2406,786084,Wrexham,74,4715,Wrexham-Particulate matter less than 10 micro m (aerosol),pm10,10.6,2026-02-19 18:00:00+00,0.000,53.042282 -3.002829,,
DUP000336,aurn,aurn_register,,UKA00445,St Osyth,,,,pm10,,,0,51.777874 1.049010,UKA00445,Automatic Urban and Rural Monitoring Network (AURN); Black Carbon
DUP000336,json,uk_air_sos,7466,8782,St Osyth,170,4909,St Osyth-Particulate matter less than 10 micro m (aerosol),pm10,12.1,2026-02-19 18:00:00+00,0.000,51.777874 1.049010,,
DUP000337,aurn,aurn_register,,UKA00450,Hull Freetown,,,,pm10,,,0,53.748780 -0.341222,UKA00450,Automatic Urban and Rural Monitoring Network (AURN)
DUP000337,json,uk_air_sos,7422,7535,Hull Freetown,112,594,Hull Freetown-Particulate matter less than 10 micro m (aerosol),pm10,25.1,2026-02-19 19:00:00+00,0.000,53.748780 -0.341222,,
DUP000338,aurn,aurn_register,,UKA00451,Auchencorth Moss,,,,pm10,,,0,55.792160 -3.242900,UKA00451,Automatic Hydrocarbon Network; Automatic Urban and Rural Monitoring Network (AURN); Black Carbon; Heavy Metals; PAH Deposition; PAH Digitel (solid phase); Particle Size Composition; Rural Automatic Mercury network; TOMPs; UKEAP: Acid Gases & Aerosol Network; UKEAP: MARGA Network; UKEAP: National Ammonia Monitoring Network; UKEAP: Precip-Net; UKEAP: Precip-Net; UKEAP: Rural NO2
DUP000338,json,uk_air_sos,101,1584,Auchencorth Moss,,,Auchencorth Moss-Chrysene in PM10 in aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,105,1599,Auchencorth Moss,,,Auchencorth Moss-Coronene in PM10 in aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,111,1593,Auchencorth Moss,,,Auchencorth Moss-Dibenzoin acanthracene in PM10 in aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,112,2345,Auchencorth Moss,,,Auchencorth Moss-Dibenzoin acanthracene in PM10 in air+aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,114,1598,Auchencorth Moss,,,Auchencorth Moss-Dibenzoin aepyrene in PM10 in aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,116,1594,Auchencorth Moss,,,Auchencorth Moss-Dibenzoin ahanthracene in PM10 in aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,117,2346,Auchencorth Moss,,,Auchencorth Moss-Dibenzoin ahanthracene in PM10 in air+aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,119,1601,Auchencorth Moss,,,Auchencorth Moss-Dibenzoin ahpyrene in PM10 in aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,122,1600,Auchencorth Moss,,,Auchencorth Moss-Dibenzoin aipyrene in PM10 in aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,124,1597,Auchencorth Moss,,,Auchencorth Moss-Dibenzoin alpyrene in PM10 in aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,125,2349,Auchencorth Moss,,,Auchencorth Moss-Dibenzoin alpyrene in PM10 in air+aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,139,1592,Auchencorth Moss,,,Auchencorth Moss-indeno_123cd_pyrene in PM10 in aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,140,2344,Auchencorth Moss,,,Auchencorth Moss-indeno_123cd_pyrene in PM10 in air+aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,145,3018,Auchencorth Moss,,,Auchencorth Moss-Lead in PM10 in aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,160,3017,Auchencorth Moss,,,Auchencorth Moss-Nickel in PM10 in aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,174,1591,Auchencorth Moss,,,Auchencorth Moss-Perylene in PM10 in aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,178,2675,Auchencorth Moss,,,Auchencorth Moss-PM10 in aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,192,785187,Auchencorth Moss,,,Auchencorth Moss-Volatile PM10,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,58,1596,Auchencorth Moss,,,Auchencorth Moss-Anthanthrene in PM10 in aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,62,3015,Auchencorth Moss,,,Auchencorth Moss-Arsenic in PM10 in aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,65,1582,Auchencorth Moss,,,Auchencorth Moss-Benzoin aanthracene in PM10 in aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,66,2334,Auchencorth Moss,,,Auchencorth Moss-Benzoin aanthracene in PM10 in air+aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,68,1590,Auchencorth Moss,,,Auchencorth Moss-Benzoin apyrene in PM10 in aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,69,2342,Auchencorth Moss,,,Auchencorth Moss-Benzoin apyrene in PM10 in air+aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,72,1586,Auchencorth Moss,,,Auchencorth Moss-Benzoin bfluoranthene in PM10 in aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,73,2338,Auchencorth Moss,,,Auchencorth Moss-Benzoin bfluoranthene in PM10 in air+aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,77,1581,Auchencorth Moss,,,Auchencorth Moss-Benzoin cphenanthrene in PM10 in aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,78,2333,Auchencorth Moss,,,Auchencorth Moss-Benzoin cphenanthrene in PM10 in air+aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,81,1589,Auchencorth Moss,,,Auchencorth Moss-Benzoin epyrene in PM10 in aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,84,1595,Auchencorth Moss,,,Auchencorth Moss-Benzoin ghiperylene in PM10 in aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,86,1588,Auchencorth Moss,,,Auchencorth Moss-Benzoin jfluoranthene in PM10 in aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,87,2340,Auchencorth Moss,,,Auchencorth Moss-Benzoin jfluoranthene in PM10 in air+aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,88,1587,Auchencorth Moss,,,Auchencorth Moss-Benzoin kfluoranthene in PM10 in aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,89,2339,Auchencorth Moss,,,Auchencorth Moss-Benzoin kfluoranthene in PM10 in air+aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,94,3016,Auchencorth Moss,,,Auchencorth Moss-Cadmium in PM10 in aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,98,1602,Auchencorth Moss,,,Auchencorth Moss-Cholanthrene in PM10 in aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,170,2678,Auchencorth Moss,60,23,Auchencorth Moss-Particulate matter less than 10 micro m (aerosol),pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,7403,7167,Auchencorth Moss,89,1906,Auchencorth Moss-Particulate matter less than 10 micro m (aerosol),pm10,15.7,2026-02-19 19:00:00+00,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,37,2325,Auchencorth Moss-1,,,Auchencorth Moss-1-Methyl anthracene in PM10 in air+aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,45,2327,Auchencorth Moss-4.5,,,Auchencorth Moss-4.5-Methylene phenanthrene in PM10 in air+aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,47,1585,Auchencorth Moss-5,,,Auchencorth Moss-5-Methyl Chrysene in PM10 in aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,48,2337,Auchencorth Moss-5,,,Auchencorth Moss-5-Methyl Chrysene in PM10 in air+aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,50,2328,Auchencorth Moss-9,,,Auchencorth Moss-9-Methyl anthracene in PM10 in air+aerosol,pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,74,1580,Auchencorth Moss-Benzoin bnaphthoin 2,,,"Auchencorth Moss-Benzoin bnaphthoin 2,1-dthiophene in PM10 in aerosol",pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,75,2332,Auchencorth Moss-Benzoin bnaphthoin 2,,,"Auchencorth Moss-Benzoin bnaphthoin 2,1-dthiophene in PM10 in air+aerosol",pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,108,1583,Auchencorth Moss-Cyclopentain c,,,"Auchencorth Moss-Cyclopentain c,dpyrene in PM10 in aerosol",pm10,,,0.000,55.792160 -3.242900,,
DUP000338,json,uk_air_sos,164,785186,Auchencorth Moss-Non,,,Auchencorth Moss-Non-volatile PM10,pm10,,,0.000,55.792160 -3.242900,,
DUP000339,aurn,aurn_register,,UKA00454,Edinburgh St Leonards,,,,pm10,,,0,55.945589 -3.182186,UKA00454,Automatic Urban and Rural Monitoring Network (AURN); PAH Digitel (solid phase)
DUP000339,json,uk_air_sos,790,1757,Edinburgh St Leonards,,,Edinburgh St Leonards-Anthanthrene in PM10 in aerosol,pm10,,,0.000,55.945589 -3.182186,,
DUP000339,json,uk_air_sos,791,1743,Edinburgh St Leonards,,,Edinburgh St Leonards-Benzoin aanthracene in PM10 in aerosol,pm10,,,0.000,55.945589 -3.182186,,
DUP000339,json,uk_air_sos,792,1751,Edinburgh St Leonards,,,Edinburgh St Leonards-Benzoin apyrene in PM10 in aerosol,pm10,,,0.000,55.945589 -3.182186,,
DUP000339,json,uk_air_sos,793,1747,Edinburgh St Leonards,,,Edinburgh St Leonards-Benzoin bfluoranthene in PM10 in aerosol,pm10,,,0.000,55.945589 -3.182186,,
DUP000339,json,uk_air_sos,795,1742,Edinburgh St Leonards,,,Edinburgh St Leonards-Benzoin cphenanthrene in PM10 in aerosol,pm10,,,0.000,55.945589 -3.182186,,
DUP000339,json,uk_air_sos,796,1750,Edinburgh St Leonards,,,Edinburgh St Leonards-Benzoin epyrene in PM10 in aerosol,pm10,,,0.000,55.945589 -3.182186,,
DUP000339,json,uk_air_sos,797,1756,Edinburgh St Leonards,,,Edinburgh St Leonards-Benzoin ghiperylene in PM10 in aerosol,pm10,,,0.000,55.945589 -3.182186,,
DUP000339,json,uk_air_sos,798,1749,Edinburgh St Leonards,,,Edinburgh St Leonards-Benzoin jfluoranthene in PM10 in aerosol,pm10,,,0.000,55.945589 -3.182186,,
DUP000339,json,uk_air_sos,799,1748,Edinburgh St Leonards,,,Edinburgh St Leonards-Benzoin kfluoranthene in PM10 in aerosol,pm10,,,0.000,55.945589 -3.182186,,
DUP000339,json,uk_air_sos,801,1745,Edinburgh St Leonards,,,Edinburgh St Leonards-Chrysene in PM10 in aerosol,pm10,,,0.000,55.945589 -3.182186,,
DUP000339,json,uk_air_sos,802,1760,Edinburgh St Leonards,,,Edinburgh St Leonards-Coronene in PM10 in aerosol,pm10,,,0.000,55.945589 -3.182186,,
DUP000339,json,uk_air_sos,804,1754,Edinburgh St Leonards,,,Edinburgh St Leonards-Dibenzoin acanthracene in PM10 in aerosol,pm10,,,0.000,55.945589 -3.182186,,
DUP000339,json,uk_air_sos,805,1759,Edinburgh St Leonards,,,Edinburgh St Leonards-Dibenzoin aepyrene in PM10 in aerosol,pm10,,,0.000,55.945589 -3.182186,,
DUP000339,json,uk_air_sos,806,1755,Edinburgh St Leonards,,,Edinburgh St Leonards-Dibenzoin ahanthracene in PM10 in aerosol,pm10,,,0.000,55.945589 -3.182186,,
DUP000339,json,uk_air_sos,807,1762,Edinburgh St Leonards,,,Edinburgh St Leonards-Dibenzoin ahpyrene in PM10 in aerosol,pm10,,,0.000,55.945589 -3.182186,,
DUP000339,json,uk_air_sos,808,1761,Edinburgh St Leonards,,,Edinburgh St Leonards-Dibenzoin aipyrene in PM10 in aerosol,pm10,,,0.000,55.945589 -3.182186,,
DUP000339,json,uk_air_sos,809,1758,Edinburgh St Leonards,,,Edinburgh St Leonards-Dibenzoin alpyrene in PM10 in aerosol,pm10,,,0.000,55.945589 -3.182186,,
DUP000339,json,uk_air_sos,810,1753,Edinburgh St Leonards,,,Edinburgh St Leonards-indeno_123cd_pyrene in PM10 in aerosol,pm10,,,0.000,55.945589 -3.182186,,
DUP000339,json,uk_air_sos,819,1752,Edinburgh St Leonards,,,Edinburgh St Leonards-Perylene in PM10 in aerosol,pm10,,,0.000,55.945589 -3.182186,,
DUP000339,json,uk_air_sos,821,785183,Edinburgh St Leonards,,,Edinburgh St Leonards-Volatile PM10,pm10,,,0.000,55.945589 -3.182186,,
DUP000339,json,uk_air_sos,7421,7528,Edinburgh St Leonards,111,2052,Edinburgh St Leonards-Particulate matter less than 10 micro m (aerosol),pm10,20.1,2026-02-19 19:00:00+00,0.000,55.945589 -3.182186,,
DUP000339,json,uk_air_sos,817,882,Edinburgh St Leonards,173,192,Edinburgh St Leonards-Particulate matter less than 10 micro m (aerosol),pm10,,,0.000,55.945589 -3.182186,,
DUP000339,json,uk_air_sos,789,1746,Edinburgh St Leonards-5,,,Edinburgh St Leonards-5-Methyl Chrysene in PM10 in aerosol,pm10,,,0.000,55.945589 -3.182186,,
DUP000339,json,uk_air_sos,794,1741,Edinburgh St Leonards-Benzoin bnaphthoin 2,,,"Edinburgh St Leonards-Benzoin bnaphthoin 2,1-dthiophene in PM10 in aerosol",pm10,,,0.000,55.945589 -3.182186,,
DUP000339,json,uk_air_sos,803,1744,Edinburgh St Leonards-Cyclopentain c,,,"Edinburgh St Leonards-Cyclopentain c,dpyrene in PM10 in aerosol",pm10,,,0.000,55.945589 -3.182186,,
DUP000339,json,uk_air_sos,814,785182,Edinburgh St Leonards-Non,,,Edinburgh St Leonards-Non-volatile PM10,pm10,,,0.000,55.945589 -3.182186,,
DUP000340,aurn,aurn_register,,UKA00462,Reading New Town,,,,pm10,,,0,51.453090 -0.944067,UKA00462,Automatic Urban and Rural Monitoring Network (AURN)
DUP000340,json,uk_air_sos,1959,785180,Reading New Town,,,Reading New Town-Volatile PM10,pm10,,,0.000,51.453090 -0.944067,,
DUP000340,json,uk_air_sos,7351,10547,Reading New Town,10,2283,Reading New Town-Particulate matter less than 10 micro m (aerosol),pm10,14.9,2026-02-19 19:00:00+00,0.000,51.453090 -0.944067,,
DUP000340,json,uk_air_sos,1957,1106,Reading New Town,48,426,Reading New Town-Particulate matter less than 10 micro m (aerosol),pm10,,,0.000,51.453090 -0.944067,,
DUP000340,json,uk_air_sos,1954,785175,Reading New Town-Non,,,Reading New Town-Non-volatile PM10,pm10,,,0.000,51.453090 -0.944067,,
DUP000341,aurn,aurn_register,,UKA00472,London Harlington,,,,pm10,,,0,51.488790 -0.441614,UKA00472,Automatic Urban and Rural Monitoring Network (AURN)
DUP000341,json,uk_air_sos,1486,785301,London Harlington,,,London Harlington-Volatile PM10,pm10,,,0.000,51.488790 -0.441614,,
DUP000341,json,uk_air_sos,7386,7038,London Harlington,70,2118,London Harlington-Particulate matter less than 10 micro m (aerosol),pm10,10.044,2026-02-19 19:00:00+00,0.000,51.488790 -0.441614,,
DUP000341,json,uk_air_sos,1479,785300,London Harlington-Non,,,London Harlington-Non-volatile PM10,pm10,,,0.000,51.488790 -0.441614,,
DUP000342,aurn,aurn_register,,UKA00482,Wigan Centre,,,,pm10,,,0,53.549140 -2.638139,UKA00482,Automatic Urban and Rural Monitoring Network (AURN)
DUP000342,json,uk_air_sos,7433,7573,Wigan Centre,124,4787,Wigan Centre-Particulate matter less than 10 micro m (aerosol),pm10,22.1,2026-02-19 18:00:00+00,0.000,53.549140 -2.638139,,
DUP000343,aurn,aurn_register,,UKA00483,Brighton Preston Park,,,,pm10,,,0,50.840836 -0.147572,UKA00483,Automatic Urban and Rural Monitoring Network (AURN)
